Mean_acc_1_x,Variance_acc_1_x,Mean_acc_1_y,Variance_acc_1_y,Mean_acc_1_z,Variance_acc_1_z,Mean_gyr_1_x,Variance_gyr_1_x,Mean_gyr_1_y,Variance_gyr_1_y,Mean_acc_2_x,Variance_acc_2_x,Mean_acc_2_y,Variance_acc_2_y,Mean_acc_2_z,Variance_acc_2_z,Mean_gyr_2_x,Variance_gyr_2_x,Mean_gyr_2_y,Variance_gyr_2_y,Mean_acc_3_x,Variance_acc_3_x,Mean_acc_3_y,Variance_acc_3_y,Mean_acc_3_z,Variance_acc_3_z,Mean_gyr_3_x,Variance_gyr_3_x,Mean_gyr_3_y,Variance_gyr_3_y
195.5625,978.12109375,-909.1875,380.08984375,-358.53125,595.311523438,432.0,10.5625,406.375,14.484375,336.8125,915.27734375,-921.0625,353.87109375,-266.0625,274.12109375,382.15625,23.5068359375,420.8125,9.90234375,-108.5,656.4375,-994.125,593.171875,-97.65625,691.100585938,411.78125,8.9833984375,423.40625,5.4912109375
197.4375,1320.68359375,-904.9375,313.74609375,-360.6875,1119.46484375,431.1875,18.58984375,406.125,16.984375,330.65625,714.850585938,-918.65625,336.725585938,-263.5625,306.93359375,383.0625,10.68359375,421.3125,4.52734375,-102.4375,504.99609375,-992.90625,635.584960938,-101.375,929.796875,410.375,38.921875,423.5,5.8125
234.1875,16634.9648438,-917.34375,2644.72558594,-371.09375,2031.83496094,430.25,28.9375,406.65625,41.2255859375,330.9375,699.87109375,-915.90625,345.272460938,-263.5625,319.43359375,383.4375,5.68359375,420.875,9.546875,-116.375,2471.296875,-995.3125,622.65234375,-105.09375,1271.45996094,408.71875,58.5771484375,423.46875,6.4365234375
294.1875,42235.6523438,-920.09375,3445.89746094,-372.03125,2191.46777344,430.40625,30.8037109375,410.75,242.5,347.15625,5114.56933594,-914.40625,467.428710938,-264.5625,399.12109375,382.65625,15.4130859375,420.28125,12.5146484375,-101.59375,4567.49121094,-992.03125,821.467773438,-90.625,3997.546875,404.125,236.921875,423.8125,10.83984375
357.0,63522.5625,-889.71875,14471.3896484,-369.59375,2424.55371094,432.25,71.875,412.6875,288.52734375,391.25,20693.4375,-919.53125,1280.56152344,-255.71875,1095.07714844,381.4375,30.99609375,419.59375,12.3662109375,-85.3125,7049.71484375,-990.53125,742.624023438,-75.84375,6069.94433594,398.0625,489.37109375,425.09375,25.5849609375
409.0625,71123.4960938,-846.03125,30462.5302734,-369.59375,2408.86621094,431.5625,79.24609375,414.46875,285.686523438,442.125,38794.546875,-893.40625,9572.36621094,-245.9375,1905.37109375,379.125,75.609375,418.3125,18.02734375,-64.75,9588.0,-996.21875,930.920898438,-61.65625,7465.72558594,392.71875,619.577148438,426.75,43.875
418.5625,69400.6835938,-799.59375,48095.9287109,-389.84375,6393.44433594,432.25,116.125,420.3125,548.83984375,501.84375,55500.6943359,-846.53125,29927.0615234,-236.4375,3069.49609375,376.59375,123.553710938,416.375,34.859375,-43.90625,12091.1474609,-1003.9375,1365.80859375,-49.0625,8136.87109375,388.65625,617.163085938,428.4375,61.49609375
446.5,65964.5625,-744.65625,68054.4755859,-416.5,11428.0,434.40625,183.741210938,430.0,1183.0625,536.78125,55482.9208984,-799.0625,43883.3710938,-231.09375,3069.64746094,373.53125,161.436523438,415.5625,36.80859375,-21.8125,14826.2773438,-1008.6875,2424.46484375,-41.0625,8685.37109375,385.65625,534.475585938,429.9375,71.49609375
483.5625,62679.1210938,-696.125,75986.921875,-442.21875,15697.3583984,435.0625,213.49609375,432.53125,1183.24902344,568.6875,52698.0273438,-757.65625,51923.8505859,-232.0625,3367.99609375,376.46875,351.561523438,416.8125,76.40234375,-7.9375,14638.1210938,-1012.59375,2778.74121094,-49.75,10782.9375,387.0,637.9375,431.09375,69.4599609375
514.84375,56652.1943359,-670.9375,72772.6835938,-479.625,23676.546875,438.375,309.234375,434.125,1181.234375,604.21875,49082.3583984,-729.71875,51780.2021484,-240.9375,5157.68359375,380.34375,569.913085938,419.96875,205.092773438,14.75,16590.1875,-1014.09375,2847.20996094,-61.53125,13884.2490234,388.96875,800.530273438,432.21875,60.6083984375
542.40625,48679.2412109,-633.28125,70060.8896484,-501.6875,23265.0273438,440.875,328.734375,436.0,1124.0,648.6875,43790.9023438,-708.6875,48342.4648438,-235.5625,5479.93359375,385.375,865.171875,423.34375,331.663085938,27.75,15612.25,-1013.5,2898.625,-81.0,18246.0625,390.4375,904.68359375,433.1875,55.77734375
586.21875,50708.2333984,-603.53125,66501.8740234,-533.25,24277.1875,440.375,532.484375,438.1875,1060.90234375,682.40625,34099.8662109,-686.1875,43326.7148438,-226.4375,5579.87109375,389.75,1041.375,427.03125,434.405273438,48.0,15321.375,-1005.46875,3677.24902344,-95.46875,22344.6240234,393.90625,1140.45996094,434.375,50.796875
611.0625,46257.4960938,-575.9375,56343.2460938,-551.90625,25398.7724609,439.375,585.046875,437.5625,1110.12109375,724.71875,22894.3271484,-662.46875,38337.2490234,-209.75,8896.625,392.4375,1068.05859375,428.8125,433.27734375,52.84375,13592.7568359,-1006.0625,3979.43359375,-109.09375,25798.7724609,396.4375,1187.12109375,435.03125,41.8427734375
629.15625,53316.3193359,-520.125,29919.359375,-573.375,25220.984375,436.875,716.671875,433.6875,1235.83984375,759.03125,12530.6552734,-649.28125,34609.5771484,-193.375,10801.171875,390.28125,1181.26464844,430.1875,406.52734375,71.875,8121.546875,-1006.03125,3946.59277344,-131.625,28839.296875,399.15625,1224.44433594,435.8125,27.27734375
629.1875,53544.1523438,-476.46875,24208.4365234,-609.875,20817.609375,433.15625,843.756835938,427.09375,1429.89746094,793.96875,14327.7177734,-622.53125,23556.3115234,-178.21875,10950.2333984,387.90625,1333.20996094,429.59375,425.866210938,68.84375,8314.69433594,-1017.03125,4070.34277344,-175.21875,27430.4833984,406.15625,1031.81933594,436.25,27.6875
624.59375,51716.7412109,-448.25,29787.375,-644.15625,12387.4443359,428.25,922.3125,422.0625,1743.49609375,812.71875,19865.0771484,-587.96875,18120.3427734,-188.65625,11752.6630859,384.53125,1598.06152344,428.875,452.546875,51.96875,10569.0927734,-1017.9375,4103.80859375,-219.96875,26149.3427734,411.40625,727.303710938,438.0625,64.68359375
634.125,51171.046875,-426.375,33772.296875,-661.9375,6247.30859375,423.71875,1170.95214844,415.15625,2139.50683594,824.0625,22893.1835938,-575.09375,20687.0224609,-215.21875,17105.7958984,382.6875,1708.33984375,429.0,447.3125,44.40625,10785.4912109,-1005.71875,4612.13964844,-273.71875,25198.4521484,416.78125,445.358398438,440.96875,169.467773438
657.6875,39337.9648438,-424.25,34210.5,-664.375,6175.421875,415.9375,1193.37109375,402.34375,1896.10058594,825.0,22575.1875,-550.15625,35222.2568359,-246.46875,22319.6865234,381.59375,1789.92871094,429.4375,426.49609375,31.09375,10232.6474609,-990.28125,5911.26464844,-329.0,19802.6875,419.40625,278.616210938,445.28125,355.514648438
640.46875,45986.4990234,-442.125,31256.484375,-662.84375,6203.06933594,411.5625,1177.05859375,388.59375,980.366210938,837.21875,20023.2958984,-516.78125,54322.4208984,-269.1875,25725.8398438,379.21875,1895.73339844,427.875,491.234375,9.90625,10038.3974609,-960.21875,7347.04589844,-380.03125,15516.6552734,419.53125,265.124023438,449.1875,446.65234375
612.5625,51427.8085938,-450.65625,33304.4755859,-659.15625,6460.06933594,405.5,994.75,386.75,943.0625,837.5,20375.1875,-486.71875,65187.6396484,-287.46875,30144.9990234,372.46875,1691.12402344,423.375,539.859375,1.78125,10809.9208984,-927.1875,15484.2148438,-414.96875,17006.7177734,414.75,276.25,452.09375,432.334960938
600.9375,56230.6210938,-445.1875,30313.0273438,-652.71875,4838.76464844,397.6875,604.40234375,382.625,651.046875,833.1875,21140.0898438,-450.96875,63128.7177734,-296.3125,30534.5273438,366.375,1365.671875,417.0625,466.49609375,-20.875,8357.296875,-889.125,22657.796875,-462.65625,21860.9130859,413.75,276.625,454.34375,388.100585938
566.03125,70445.2177734,-458.28125,32224.8896484,-662.53125,3373.74902344,390.125,124.859375,381.15625,579.319335938,824.90625,22947.8349609,-411.0,58011.3125,-334.53125,35974.8115234,357.15625,780.194335938,411.90625,316.022460938,-32.9375,6734.68359375,-855.1875,27838.7148438,-504.78125,26413.3583984,410.03125,200.717773438,455.21875,368.545898438
514.5625,74812.8085938,-464.9375,31453.9335938,-656.125,3088.171875,389.875,115.234375,378.1875,366.33984375,815.375,24374.421875,-377.34375,52030.1005859,-382.53125,40651.3115234,350.53125,396.124023438,407.4375,128.74609375,-54.71875,6221.26464844,-817.71875,34068.2646484,-554.90625,29792.8349609,406.46875,170.686523438,455.90625,348.022460938
438.34375,91977.2880859,-475.25,35243.25,-658.5625,3056.62109375,390.28125,137.139648438,377.3125,332.83984375,795.4375,27865.6210938,-353.59375,44783.1162109,-434.25,35138.5,346.9375,127.62109375,404.96875,61.1552734375,-59.84375,4778.31933594,-773.0625,40310.0585938,-602.1875,27398.6523438,403.8125,152.83984375,456.84375,303.819335938
354.125,80854.171875,-505.53125,41525.9990234,-659.4375,3083.24609375,393.75,292.9375,378.09375,353.272460938,769.71875,32954.3896484,-323.53125,26696.3740234,-489.46875,25538.6865234,347.71875,141.077148438,403.53125,33.1240234375,-77.34375,5465.03808594,-722.1875,39569.7148438,-646.125,22942.109375,403.28125,143.702148438,456.65625,313.100585938
284.90625,68502.5224609,-554.65625,40977.3505859,-648.09375,2022.95996094,397.75,479.75,379.6875,381.83984375,718.21875,32982.1083984,-310.28125,19685.3896484,-543.78125,16829.7333984,351.65625,215.225585938,404.1875,44.33984375,-90.03125,4568.90527344,-669.53125,29853.3740234,-690.375,18767.171875,402.65625,114.975585938,454.75,390.75
217.53125,45158.8740234,-606.84375,30063.1943359,-648.09375,1872.89746094,402.28125,576.452148438,383.65625,359.350585938,668.5625,22845.5585938,-315.375,21114.609375,-577.84375,12994.1318359,356.96875,271.905273438,405.625,72.359375,-90.03125,4516.34277344,-621.0,21760.875,-731.25,15006.0,402.71875,111.202148438,451.0,475.8125
160.84375,27172.7568359,-654.15625,17470.8818359,-649.96875,1747.15527344,407.75,563.5625,388.5,271.0625,627.53125,15637.1865234,-332.46875,22939.8115234,-601.84375,12994.4443359,361.28125,339.702148438,407.03125,105.842773438,-101.15625,3074.00683594,-582.0,14879.25,-762.21875,12687.4833984,403.0625,110.80859375,446.09375,434.772460938
118.3125,20010.2773438,-694.8125,7090.33984375,-648.125,1713.421875,413.28125,540.014648438,393.75,139.8125,600.25,11263.75,-365.5,17733.9375,-623.59375,11661.3037109,366.125,336.296875,408.71875,126.139648438,-109.3125,2327.96484375,-547.15625,7684.44433594,-789.125,8301.484375,404.5625,124.43359375,439.75,304.125
81.6875,14395.7148438,-716.0625,5136.43359375,-647.84375,1779.06933594,419.03125,625.842773438,398.5,50.5,571.78125,7694.60839844,-399.75,9865.75,-643.53125,10328.9365234,370.21875,297.420898438,411.125,121.671875,-112.03125,2506.46777344,-521.5625,4079.62109375,-806.46875,4914.62402344,407.125,139.984375,433.65625,228.163085938
55.34375,7735.97558594,-724.53125,4183.43652344,-624.53125,4991.99902344,427.875,831.109375,402.875,188.171875,551.875,6571.609375,-422.5625,6459.43359375,-666.875,6139.484375,373.25,337.875,414.09375,114.709960938,-119.03125,2946.53027344,-507.875,3025.484375,-815.125,2501.546875,410.90625,147.084960938,426.96875,325.217773438
55.34375,7879.78808594,-718.75,6497.375,-614.40625,5029.55371094,437.375,865.984375,408.5,420.8125,530.125,4269.796875,-442.375,6141.109375,-673.53125,3936.37402344,377.96875,398.780273438,418.34375,120.100585938,-112.71875,4232.32714844,-509.0625,3438.49609375,-807.09375,4011.08496094,413.4375,208.37109375,419.53125,448.561523438
79.8125,18546.9023438,-703.25,11760.4375,-622.6875,6325.65234375,446.625,757.359375,414.375,581.859375,516.03125,2478.40527344,-450.8125,4168.27734375,-656.46875,7728.74902344,385.78125,435.670898438,421.125,121.296875,-107.03125,5236.15527344,-518.5625,6449.99609375,-799.6875,4899.21484375,417.65625,203.350585938,412.28125,577.577148438
114.0625,26021.7460938,-684.125,15137.984375,-632.78125,8265.98339844,456.65625,741.100585938,421.5625,740.18359375,517.5625,2758.99609375,-439.09375,8290.02246094,-652.375,8169.609375,392.5,392.5,423.9375,111.05859375,-92.21875,5779.42089844,-548.59375,15486.7412109,-782.6875,6686.58984375,421.78125,189.358398438,405.28125,621.264648438
189.3125,59789.8398438,-645.0,26160.75,-636.8125,9037.65234375,464.9375,825.62109375,427.6875,750.83984375,535.03125,7142.09277344,-430.375,9323.859375,-646.6875,8505.46484375,399.0625,345.55859375,426.8125,93.77734375,-75.28125,5756.70214844,-587.59375,24463.4287109,-762.0,10308.5625,425.375,117.234375,399.6875,572.90234375
270.46875,97756.5615234,-593.4375,38852.6210938,-641.6875,9424.15234375,466.96875,763.217773438,431.9375,677.30859375,568.75,15167.25,-420.78125,9411.73339844,-632.46875,8442.24902344,404.8125,365.21484375,430.15625,69.0068359375,-60.84375,6710.25683594,-633.4375,36889.4960938,-736.0,13728.5,427.25,119.0625,395.84375,505.944335938
335.6875,109145.777344,-538.53125,48190.9990234,-642.90625,9660.77246094,466.5625,798.74609375,434.03125,584.467773438,617.5,29436.9375,-410.0,9065.125,-613.84375,9154.56933594,410.25,451.25,432.40625,70.4912109375,-37.25,9116.6875,-675.09375,41862.5224609,-702.875,15844.171875,427.59375,120.678710938,394.6875,457.65234375
388.09375,108547.522461,-494.21875,47870.6708984,-652.09375,10242.6474609,465.46875,883.811523438,435.5625,499.24609375,651.5,34936.125,-398.0,8865.4375,-594.25,9293.25,411.90625,412.272460938,433.40625,61.9287109375,-25.78125,9238.23339844,-718.5625,43313.4960938,-659.8125,17860.9023438,425.84375,203.194335938,394.84375,467.131835938
445.375,99525.734375,-449.3125,42884.2773438,-663.09375,10828.2724609,466.125,847.546875,437.03125,430.780273438,680.9375,35818.2460938,-393.53125,8641.81152344,-567.71875,10435.7021484,411.375,439.734375,433.25,64.0625,-14.0625,9267.24609375,-764.71875,40407.5771484,-614.96875,20136.4052734,426.09375,200.834960938,395.0,477.1875
509.3125,78456.5898438,-409.0,35221.9375,-669.25,10534.75,465.5,881.6875,436.78125,446.795898438,703.875,34263.421875,-402.28125,10323.6396484,-537.40625,10679.1787109,412.0625,416.24609375,433.9375,54.12109375,3.15625,7991.44433594,-806.96875,33266.7802734,-572.90625,18516.2099609,426.09375,200.834960938,395.65625,509.850585938
585.21875,57320.8583984,-378.65625,24328.4755859,-704.46875,24949.1240234,461.875,1027.546875,438.0,582.9375,730.84375,29219.5068359,-413.6875,12808.9023438,-504.21875,9873.10839844,412.75,387.8125,434.9375,43.24609375,31.59375,6893.30371094,-847.4375,20787.0585938,-537.3125,18360.2773438,424.625,223.609375,397.3125,555.02734375
638.84375,44706.2568359,-350.75,17372.75,-739.125,19543.046875,459.0,1006.375,433.65625,710.225585938,756.59375,21976.9912109,-422.6875,14967.3398438,-468.5625,10345.3710938,411.625,434.734375,435.21875,41.3583984375,56.71875,4899.70214844,-883.125,9879.796875,-506.375,16816.359375,423.84375,225.381835938,401.15625,589.069335938
673.75,35627.625,-345.03125,17251.0302734,-741.875,20820.171875,452.65625,1075.35058594,428.09375,747.897460938,799.1875,25021.9648438,-441.625,21175.296875,-468.21875,15102.5458984,409.6875,483.15234375,434.65625,38.2255859375,77.65625,10675.4755859,-912.625,5058.796875,-475.71875,15493.0771484,417.75,418.125,404.8125,503.40234375
681.40625,32732.3662109,-343.8125,17022.9648438,-748.28125,22203.1396484,447.71875,955.452148438,421.65625,715.163085938,811.75,20963.6875,-466.25,19183.125,-452.09375,16819.3349609,404.90625,562.209960938,434.4375,40.05859375,72.28125,12060.3896484,-934.65625,1989.10058594,-440.75,11437.6875,416.0625,377.37109375,410.1875,384.40234375
686.3125,37161.4023438,-381.15625,43422.1943359,-759.03125,24319.2177734,435.25,1114.375,413.25,618.625,804.375,22911.609375,-514.3125,19089.7148438,-427.15625,15354.7568359,400.53125,623.499023438,433.65625,43.4130859375,41.96875,26019.7177734,-947.1875,2596.27734375,-405.1875,9223.83984375,417.09375,470.772460938,415.125,232.296875
606.75,69802.125,-417.875,56195.859375,-744.625,31463.484375,423.59375,930.428710938,416.8125,1007.27734375,799.8125,24668.7773438,-569.625,32547.671875,-415.5,13040.4375,394.59375,629.053710938,432.59375,45.8037109375,47.15625,27896.0068359,-965.0625,4655.18359375,-369.3125,11050.9648438,419.9375,725.05859375,417.65625,111.913085938
532.9375,88906.0585938,-406.0625,64958.4335938,-706.65625,50769.9755859,425.3125,1102.90234375,408.28125,1852.88964844,750.53125,38110.7490234,-626.6875,46336.0898438,-381.09375,15032.9599609,382.59375,820.616210938,431.875,35.921875,50.5,28690.6875,-962.375,4658.046875,-340.53125,8241.74902344,418.25,726.0,417.0,141.4375
492.78125,92468.4208984,-437.03125,68897.4052734,-693.46875,53667.9990234,431.84375,1525.19433594,391.1875,4359.15234375,684.34375,48173.6005859,-642.0,42782.6875,-363.09375,14207.5849609,377.0,721.0,428.96875,71.8427734375,57.15625,30303.5693359,-965.9375,4706.80859375,-317.65625,7598.28808594,423.84375,871.694335938,414.90625,187.772460938
468.875,91735.171875,-517.15625,112138.444336,-689.78125,53786.2958984,435.5625,1657.99609375,381.625,4770.734375,644.5,51160.5625,-646.5,40707.5625,-360.9375,13740.8710938,384.40625,1630.24121094,424.46875,277.061523438,70.1875,31028.2773438,-967.6875,4637.46484375,-294.125,8782.734375,426.65625,863.788085938,411.78125,202.983398438
495.53125,107945.686523,-620.65625,163624.788086,-665.59375,58476.8037109,436.3125,1717.40234375,376.71875,4689.45214844,620.3125,47523.0898438,-671.125,41043.046875,-353.375,13280.546875,391.96875,2198.21777344,420.875,407.421875,24.46875,52722.0615234,-975.125,5091.421875,-278.03125,8706.03027344,426.6875,876.52734375,409.46875,198.874023438
479.28125,107418.389648,-685.28125,170783.077148,-639.5,65330.8125,435.15625,1737.06933594,376.96875,4706.59277344,615.71875,47561.7646484,-733.3125,63602.4648438,-346.75,14039.8125,397.1875,2551.15234375,419.53125,400.624023438,0.84375,58860.9443359,-982.59375,4868.17871094,-252.03125,10849.4677734,428.75,873.375,408.90625,187.459960938
412.1875,84560.7148438,-729.90625,172484.897461,-582.53125,50164.3115234,433.0,1687.0,376.96875,4521.90527344,615.40625,49187.2412109,-773.5625,68442.2460938,-338.21875,14871.1083984,397.78125,2565.29589844,418.5,380.875,-15.75,56761.9375,-990.0625,4092.80859375,-222.0,11516.9375,431.28125,833.264648438,409.65625,208.975585938
357.6875,84317.5273438,-791.78125,158393.983398,-544.53125,50519.8740234,431.15625,1668.13183594,380.71875,4816.51464844,595.8125,47707.5898438,-801.5,65523.375,-327.1875,17100.4023438,396.90625,2601.14746094,418.125,372.234375,-49.03125,46690.4677734,-1003.125,3364.796875,-192.59375,8989.99121094,431.03125,791.655273438,409.59375,203.303710938
308.375,88994.421875,-840.65625,144206.475586,-504.09375,48775.1474609,432.5,1644.5625,382.78125,4923.79589844,544.65625,31059.7880859,-830.9375,63810.8710938,-301.96875,11395.9052734,393.15625,2723.63183594,417.875,362.734375,-74.1875,44362.1523438,-1003.6875,3270.15234375,-167.84375,7027.00683594,433.3125,586.33984375,410.40625,210.366210938
255.40625,75137.8662109,-873.09375,132479.647461,-457.25,38463.5,432.4375,1627.93359375,385.09375,4956.33496094,508.53125,34545.3740234,-865.5,59397.4375,-288.75,10449.5625,393.3125,2713.27734375,417.65625,356.350585938,-75.40625,43889.6162109,-1008.75,3098.375,-149.90625,5808.89746094,431.875,630.109375,410.53125,213.249023438
243.15625,74804.8193359,-856.96875,130370.842773,-401.46875,18035.2490234,439.75,949.3125,383.59375,4697.80371094,479.40625,38262.6162109,-876.625,59421.546875,-276.46875,9648.12402344,394.125,2683.734375,417.90625,359.459960938,-56.875,37668.109375,-1002.75,2853.9375,-135.0625,5363.93359375,425.9375,461.49609375,410.9375,221.99609375
254.4375,70674.6210938,-903.71875,103687.827148,-403.3125,16721.3398438,441.9375,773.37109375,375.875,3829.671875,447.5,34651.875,-862.25,56156.375,-257.84375,7393.56933594,397.1875,2449.46484375,416.8125,339.71484375,-86.8125,31716.5898438,-994.125,1701.109375,-124.875,5099.109375,423.125,394.546875,413.25,210.75
264.875,68129.234375,-982.5625,31416.8085938,-409.4375,15724.9960938,436.40625,496.553710938,386.75,2585.75,444.375,34951.296875,-864.625,54664.859375,-264.15625,6511.13183594,403.53125,1810.49902344,415.125,302.546875,-107.34375,29467.1005859,-995.3125,1503.77734375,-110.0625,3262.12109375,421.3125,328.08984375,416.4375,145.68359375
253.84375,67179.7568359,-998.34375,26316.7255859,-380.03125,7361.78027344,432.34375,291.663085938,399.25,873.0625,443.4375,34096.8710938,-914.78125,30097.5458984,-253.40625,5212.99121094,401.53125,1730.12402344,416.9375,266.43359375,-143.625,18082.109375,-1000.09375,1408.14746094,-98.96875,2202.34277344,417.03125,145.780273438,419.1875,104.65234375
222.625,55466.359375,-963.15625,13158.2568359,-356.4375,1351.05859375,428.59375,84.9912109375,406.84375,289.569335938,441.0,33976.5,-958.34375,10373.4130859,-240.125,2824.296875,391.65625,861.663085938,420.90625,104.522460938,-154.78125,13076.1083984,-1004.5625,1316.80859375,-90.03125,1503.59277344,418.3125,131.15234375,421.9375,31.74609375
160.09375,9472.58496094,-931.84375,3043.25683594,-351.53125,891.061523438,429.21875,63.7958984375,409.1875,225.77734375,419.25,31084.125,-957.4375,7603.93359375,-224.96875,892.592773438,385.71875,445.889648438,423.6875,29.08984375,-122.03125,2602.78027344,-998.875,1148.046875,-84.4375,555.62109375,417.0,111.8125,423.375,8.609375
144.46875,5386.81152344,-926.6875,2760.40234375,-346.0,791.5625,429.65625,62.4130859375,408.59375,220.866210938,374.1875,11824.8398438,-932.78125,1402.42089844,-224.34375,770.913085938,380.9375,111.43359375,423.59375,28.3037109375,-123.21875,2045.29589844,-1000.96875,1088.84277344,-87.84375,538.881835938,414.5,70.5625,423.6875,7.46484375
139.28125,4833.88964844,-918.78125,2011.35839844,-348.71875,792.327148438,430.78125,27.8583984375,405.90625,136.397460938,347.53125,4035.43652344,-928.875,1164.796875,-224.65625,741.225585938,380.71875,106.764648438,423.5,27.75,-131.125,1439.046875,-1003.0625,1019.68359375,-89.40625,468.178710938,412.59375,36.1162109375,423.53125,5.6240234375
149.6875,3552.58984375,-912.71875,1632.70214844,-351.5,704.6875,431.1875,21.33984375,403.65625,63.4130859375,332.8125,1558.77734375,-931.3125,1036.33984375,-231.9375,405.05859375,381.40625,89.8037109375,422.84375,25.5693359375,-133.84375,1410.13183594,-1000.09375,791.272460938,-88.46875,416.811523438,413.1875,29.58984375,423.3125,5.40234375
157.375,2314.421875,-919.09375,1889.33496094,-353.0,702.625,431.375,22.296875,402.8125,50.58984375,334.03125,1390.78027344,-926.8125,779.02734375,-233.5,362.1875,383.625,33.359375,422.21875,19.0458984375,-138.71875,1722.13964844,-997.40625,857.741210938,-90.9375,392.74609375,413.53125,29.7490234375,422.84375,6.9443359375
153.03125,3093.90527344,-929.4375,1365.93359375,-356.03125,647.905273438,433.0625,50.80859375,403.4375,59.99609375,335.875,1213.546875,-926.1875,683.33984375,-236.0,398.4375,384.5,25.375,421.53125,13.8740234375,-158.125,3968.984375,-991.46875,1092.12402344,-82.90625,1210.70996094,415.8125,53.71484375,422.34375,5.9130859375
144.15625,4777.25683594,-942.1875,1431.77734375,-354.8125,777.52734375,437.375,221.171875,406.03125,97.5302734375,332.5,1641.0625,-931.59375,686.116210938,-238.1875,335.52734375,385.71875,34.3896484375,421.875,17.921875,-176.9375,4970.24609375,-995.03125,2022.53027344,-60.0625,7053.18359375,420.6875,222.52734375,422.375,6.234375
134.40625,5907.36621094,-961.625,3514.171875,-338.875,2067.109375,445.21875,663.733398438,411.5,216.1875,324.53125,2716.18652344,-937.90625,573.522460938,-235.6875,645.21484375,388.21875,87.3583984375,424.0,42.375,-185.75,5535.5625,-1001.0,2281.0,-34.40625,11605.9287109,428.5625,647.30859375,422.0625,6.55859375
123.03125,5159.34277344,-968.0,3593.9375,-314.34375,5604.97558594,454.875,1345.109375,416.5625,272.87109375,322.40625,2901.99121094,-954.75,2039.3125,-217.6875,3467.46484375,393.71875,344.014648438,427.875,129.734375,-189.71875,5370.26464844,-996.53125,2616.87402344,-6.59375,15496.0537109,439.03125,1452.28027344,421.65625,9.1005859375
115.09375,4301.77246094,-972.25,3849.875,-287.09375,9832.89746094,466.75,2220.9375,421.8125,350.65234375,317.21875,2734.48339844,-961.65625,2429.66308594,-195.0,6596.1875,401.40625,857.491210938,433.21875,290.795898438,-185.15625,5772.50683594,-999.1875,3112.02734375,18.0625,18208.8710938,451.71875,2573.13964844,421.625,8.921875
127.625,7853.484375,-982.25,5043.4375,-265.65625,11591.5380859,475.71875,2482.88964844,426.25,413.0,311.0625,2344.74609375,-962.84375,2410.38183594,-166.65625,11762.7880859,411.4375,1555.43359375,439.09375,492.459960938,-173.125,8842.734375,-1004.28125,4018.63964844,19.28125,18879.1396484,463.59375,3250.42871094,421.5625,11.18359375
176.375,39967.046875,-964.0625,10374.0585938,-261.375,11870.609375,483.28125,2474.63964844,428.0,398.8125,323.625,5648.046875,-967.375,2433.859375,-145.25,14121.125,419.90625,1948.45996094,444.84375,646.069335938,-146.1875,19597.7773438,-999.1875,4233.33984375,4.09375,24784.0849609,471.75,3117.75,420.65625,21.2880859375
237.65625,75113.8505859,-925.21875,27090.3583984,-275.8125,16157.5898438,486.75,2197.375,429.875,362.484375,353.34375,17141.4130859,-947.5625,8598.62109375,-132.9375,13250.3710938,428.71875,2126.51464844,449.15625,654.569335938,-133.1875,22254.8398438,-985.1875,6482.71484375,-8.5625,28936.9335938,477.5625,2731.99609375,419.5625,24.62109375
294.34375,95115.8505859,-890.34375,39427.0380859,-291.4375,21176.4335938,490.1875,1886.33984375,429.21875,394.983398438,405.75,43889.9375,-911.1875,22860.8398438,-143.96875,17156.9052734,432.65625,1896.28808594,451.875,580.234375,-78.09375,53872.3349609,-987.875,6816.484375,-27.75,35509.1875,484.8125,2343.58984375,418.59375,31.2412109375
353.4375,110789.871094,-869.40625,42593.7412109,-309.21875,25775.4208984,492.0,1729.625,428.40625,436.866210938,452.875,58544.421875,-870.90625,37647.0224609,-161.96875,23729.2802734,435.8125,1634.71484375,453.75,507.8125,-26.90625,68305.1474609,-998.875,8691.671875,-46.34375,41927.2880859,482.5625,2778.68359375,416.53125,62.5615234375
435.25,132427.625,-842.375,43839.984375,-333.78125,34954.7958984,488.34375,2273.47558594,427.03125,517.342773438,506.78125,72296.6708984,-841.125,42795.859375,-176.78125,28111.6083984,437.65625,1476.47558594,453.625,521.734375,1.25,64206.125,-1002.15625,9036.06933594,-50.3125,42377.7148438,475.34375,4205.60058594,416.875,83.671875
539.71875,154430.577148,-807.1875,48541.6523438,-385.53125,63108.6865234,480.5625,3375.68359375,427.34375,545.663085938,569.875,81239.796875,-807.75,45507.0625,-193.1875,33412.7148438,435.84375,1711.56933594,451.59375,678.178710938,53.65625,63698.6005859,-1002.78125,16302.2333984,-83.6875,44990.0898438,468.6875,5106.15234375,420.625,254.171875
655.46875,158782.811523,-760.15625,47086.0068359,-441.875,81863.359375,471.5,3965.625,430.65625,692.038085938,652.90625,93905.0224609,-767.5,50305.1875,-236.09375,54296.0224609,428.625,2744.234375,450.5,747.9375,124.25,67928.625,-1019.78125,22665.6083984,-137.78125,43890.1708984,458.0,6195.5625,425.5625,520.43359375
