Mean_acc_1_x,Variance_acc_1_x,Mean_acc_1_y,Variance_acc_1_y,Mean_acc_1_z,Variance_acc_1_z,Mean_gyr_1_x,Variance_gyr_1_x,Mean_gyr_1_y,Variance_gyr_1_y,Mean_acc_2_x,Variance_acc_2_x,Mean_acc_2_y,Variance_acc_2_y,Mean_acc_2_z,Variance_acc_2_z,Mean_gyr_2_x,Variance_gyr_2_x,Mean_gyr_2_y,Variance_gyr_2_y,Mean_acc_3_x,Variance_acc_3_x,Mean_acc_3_y,Variance_acc_3_y,Mean_acc_3_z,Variance_acc_3_z,Mean_gyr_3_x,Variance_gyr_3_x,Mean_gyr_3_y,Variance_gyr_3_y
382.625,133950.921875,-108.0,273227.9375,-931.40625,37601.4912109,447.71875,1263.13964844,428.625,1711.046875,599.40625,28073.2412109,-638.65625,273153.163086,-518.21875,66875.9208984,413.46875,1572.68652344,431.28125,211.827148438,-217.875,118704.921875,-1041.125,12756.546875,13.4375,26749.9335938,420.4375,379.43359375,430.1875,163.71484375
351.96875,132211.530273,-198.375,228220.296875,-882.65625,42369.8505859,448.34375,1260.41308594,415.125,3732.234375,592.34375,29945.7255859,-695.6875,276381.214844,-497.09375,71960.0224609,410.0,1753.25,432.0625,185.05859375,-260.875,94281.546875,-1057.53125,9367.74902344,18.125,25051.171875,421.09375,334.209960938,428.875,153.671875
394.5,82035.4375,-149.5625,160444.496094,-834.875,52291.859375,445.0,1300.625,393.625,8154.421875,585.03125,33277.3427734,-804.03125,189873.405273,-401.78125,30280.2333984,405.78125,2153.67089844,428.5625,344.74609375,-174.125,41776.984375,-1042.0625,9543.93359375,-10.96875,12257.0927734,421.75,264.5625,426.5,114.375
408.84375,56652.8818359,-186.5625,180077.183594,-812.25,56861.6875,437.15625,469.756835938,377.125,8943.984375,577.40625,37061.8662109,-745.71875,147812.889648,-380.34375,29450.0380859,404.0625,2223.68359375,421.71875,744.827148438,-155.625,35440.359375,-1022.15625,14075.3193359,-23.3125,5575.08984375,420.40625,189.366210938,425.6875,151.27734375
394.46875,55230.2490234,-340.59375,199110.866211,-806.40625,58540.5537109,440.875,647.359375,364.34375,7754.60058594,573.125,39462.484375,-723.75,125323.0,-357.9375,30015.1210938,395.21875,1134.29589844,415.84375,861.631835938,-195.59375,20677.6162109,-1020.34375,14665.1005859,-25.5,6093.9375,423.125,382.484375,422.6875,185.90234375
392.9375,52244.8085938,-413.40625,239775.803711,-793.5625,63010.3085938,444.90625,553.272460938,355.96875,6389.53027344,555.375,40523.734375,-828.84375,58868.6318359,-317.5,14413.75,397.46875,1315.24902344,411.40625,741.991210938,-208.0625,20073.4335938,-1018.5625,14829.6835938,-31.09375,6579.77246094,426.15625,448.006835938,420.21875,133.420898438
381.625,49635.421875,-474.09375,253607.022461,-740.3125,73050.1523438,447.96875,575.967773438,353.28125,5947.70214844,537.90625,33295.2099609,-888.625,33560.046875,-317.84375,13136.6318359,400.84375,1359.50683594,408.84375,565.194335938,-187.75,19566.25,-1012.3125,14984.2148438,-45.59375,5217.80371094,428.03125,461.655273438,419.375,110.921875
356.15625,48606.0068359,-577.4375,237958.183594,-681.46875,79378.1240234,446.46875,589.374023438,352.375,5799.296875,514.59375,27216.0537109,-887.40625,33495.3037109,-314.03125,13013.4677734,401.59375,1364.80371094,409.375,584.421875,-182.0,19850.3125,-1005.125,15035.109375,-57.9375,5433.24609375,429.46875,463.499023438,419.0625,109.30859375
306.5625,55847.1835938,-688.71875,179788.952148,-629.0625,85837.3085938,444.15625,553.819335938,353.71875,5997.88964844,491.9375,25585.8085938,-900.9375,33038.2460938,-294.4375,13062.0585938,398.84375,1378.75683594,410.78125,636.983398438,-192.59375,18984.2412109,-995.875,14533.921875,-61.03125,5489.03027344,427.09375,577.584960938,419.34375,112.100585938
251.4375,49652.9960938,-789.6875,113140.464844,-573.0625,87121.3710938,444.625,537.921875,353.78125,6000.35839844,444.125,27871.296875,-926.78125,29185.4833984,-269.46875,11187.3740234,393.84375,1312.38183594,411.1875,651.96484375,-211.0625,16727.1835938,-984.59375,13354.6787109,-61.65625,5398.60058594,427.625,559.609375,418.625,98.671875
232.125,49985.546875,-851.53125,60151.7490234,-486.34375,40190.5380859,444.0,553.6875,358.0,6140.625,398.4375,25559.4960938,-949.0,25803.0,-246.71875,9387.57714844,391.8125,1331.77734375,411.34375,656.850585938,-191.625,10817.046875,-967.3125,9330.08984375,-69.6875,4981.27734375,426.5625,596.18359375,417.78125,79.3583984375
222.65625,49741.4130859,-897.34375,38871.4755859,-428.09375,12687.7724609,441.625,621.671875,361.53125,6184.18652344,364.4375,22504.7460938,-941.78125,23293.7958984,-223.34375,4119.41308594,390.8125,1362.15234375,410.875,647.734375,-174.3125,7265.27734375,-951.25,5369.75,-82.0,3709.375,426.71875,588.452148438,418.3125,80.58984375
226.96875,48929.0302734,-948.59375,11667.2412109,-416.1875,12033.5273438,440.09375,648.959960938,376.5625,4382.74609375,354.65625,22762.0380859,-912.65625,12944.0380859,-226.5,4092.8125,392.28125,1233.51464844,411.46875,644.374023438,-173.125,6626.609375,-945.5625,4018.30859375,-85.09375,3087.95996094,426.6875,586.52734375,419.0625,85.87109375
237.0625,46745.9960938,-965.25,6464.5,-399.65625,9712.28808594,440.96875,620.905273438,395.59375,1149.49121094,349.09375,22648.1474609,-922.59375,11458.5537109,-229.65625,3230.60058594,395.21875,1026.85839844,415.34375,499.538085938,-185.25,4434.5625,-956.875,3518.234375,-97.40625,1382.17871094,425.5625,598.55859375,420.4375,56.18359375
241.3125,45415.4648438,-955.8125,5926.15234375,-377.875,6793.296875,436.78125,465.483398438,404.34375,405.538085938,348.78125,21925.9833984,-949.0625,3687.49609375,-230.28125,3245.63964844,395.40625,1015.86621094,420.75,213.125,-188.90625,4176.83496094,-972.9375,1279.30859375,-93.40625,1280.24121094,421.625,503.734375,421.8125,32.83984375
203.59375,30007.3037109,-935.75,2054.375,-357.0625,3061.99609375,432.4375,246.49609375,408.625,177.484375,354.3125,21060.0273438,-960.1875,1948.21484375,-233.75,2974.25,390.59375,787.053710938,424.3125,64.83984375,-180.375,3996.421875,-981.28125,917.577148438,-86.3125,574.21484375,415.96875,244.780273438,423.375,7.484375
191.3125,25595.5273438,-938.46875,2602.87402344,-355.1875,3859.21484375,433.4375,387.43359375,407.875,179.359375,332.53125,17421.7490234,-948.4375,803.93359375,-224.28125,1753.26464844,383.09375,212.334960938,425.0,47.3125,-173.71875,2492.51464844,-988.6875,962.33984375,-92.46875,1273.93652344,412.125,164.046875,423.8125,8.83984375
236.0625,60179.4960938,-910.25,10832.1875,-375.375,7814.421875,439.53125,1056.56152344,409.875,282.296875,319.9375,13192.4960938,-951.75,891.1875,-220.15625,1245.63183594,383.21875,334.545898438,423.6875,47.77734375,-151.34375,10335.9130859,-980.96875,2082.15527344,-99.28125,1507.20214844,404.875,244.484375,424.0,10.875
275.9375,69571.7460938,-861.40625,25088.6162109,-394.6875,9628.96484375,439.375,1061.296875,416.75,1070.8125,347.5,30872.375,-928.3125,11427.8398438,-233.125,3235.421875,387.6875,726.27734375,422.8125,35.46484375,-133.21875,15002.2333984,-965.84375,4199.06933594,-101.4375,1818.30859375,403.0,240.0625,425.4375,22.99609375
313.21875,60508.3583984,-821.9375,33713.6210938,-406.9375,8996.80859375,437.3125,1140.58984375,426.1875,2039.21484375,390.71875,49557.9521484,-876.3125,33845.9023438,-240.40625,3255.36621094,387.40625,745.178710938,421.8125,23.33984375,-111.125,14512.609375,-964.65625,4431.53808594,-101.75,1887.3125,400.65625,316.663085938,427.40625,69.9912109375
323.3125,56655.2148438,-784.3125,38521.5273438,-437.5625,12730.3710938,430.0625,1910.37109375,436.5,2591.8125,421.6875,46053.9648438,-832.1875,43280.4648438,-241.6875,3179.65234375,385.5,829.0,422.71875,43.9521484375,-105.6875,14056.4648438,-978.3125,7633.46484375,-100.8125,1950.96484375,397.6875,336.46484375,429.1875,84.96484375
318.40625,58892.6162109,-747.0,45458.1875,-498.59375,36904.4912109,425.46875,2310.18652344,436.59375,2701.92871094,441.59375,41267.9287109,-815.03125,42668.3427734,-243.5625,2873.55859375,380.1875,1236.71484375,423.96875,66.4677734375,-114.78125,17585.7958984,-997.0625,11085.4335938,-94.03125,2724.03027344,399.75,436.125,429.96875,84.2802734375
336.5,71776.6875,-726.0625,55295.1835938,-570.59375,80900.3662109,428.625,2383.421875,436.65625,2723.60058594,460.25,37647.75,-833.09375,51268.2724609,-252.40625,2972.11621094,378.125,1357.984375,424.6875,61.77734375,-117.53125,18558.1865234,-1006.90625,12009.5224609,-90.3125,3774.65234375,398.84375,436.319335938,429.40625,95.3662109375
325.5,78332.0,-667.8125,65418.0898438,-629.71875,94328.4521484,422.59375,2811.80371094,437.125,2699.671875,472.78125,34545.4833984,-873.0625,75191.6210938,-267.53125,5268.81152344,384.125,1678.859375,425.625,60.484375,-109.96875,20316.4052734,-1010.78125,12277.1708984,-95.84375,4472.19433594,400.25,535.375,428.96875,110.092773438
333.21875,90939.8583984,-649.9375,61722.9335938,-698.96875,113347.405273,429.8125,3457.08984375,436.3125,2763.15234375,491.15625,35284.9443359,-869.46875,75525.6240234,-277.3125,7828.96484375,382.96875,1823.90527344,425.40625,65.4912109375,-122.40625,25942.9912109,-1023.84375,13651.2568359,-93.34375,4550.16308594,402.09375,623.897460938,427.78125,141.108398438
351.9375,95460.6210938,-588.09375,74634.1474609,-708.4375,108919.746094,433.0625,3675.37109375,432.5625,3146.05859375,506.78125,32796.4208984,-882.375,81286.671875,-309.8125,15387.8398438,377.375,2266.171875,426.15625,81.3193359375,-97.28125,30274.9521484,-1026.5625,14349.4335938,-104.125,5154.921875,400.40625,633.553710938,426.0,197.375
386.875,100964.984375,-485.34375,107830.475586,-744.0,99210.0625,430.78125,3757.67089844,428.59375,3527.24121094,546.0,34769.5,-873.375,83516.796875,-310.09375,15468.3974609,377.1875,2274.21484375,426.75,92.5,-64.59375,38472.1162109,-1012.0,17212.25,-95.1875,6343.65234375,396.3125,707.02734375,424.125,230.109375
355.96875,97829.0927734,-421.03125,85349.5927734,-791.5,105803.5625,417.5625,3666.93359375,428.5,3607.9375,583.6875,31047.6523438,-795.59375,134987.053711,-318.25,15049.875,376.5,2325.125,422.8125,301.52734375,-84.875,42317.671875,-1015.90625,17335.2099609,-83.15625,5805.88183594,397.84375,734.319335938,422.375,262.296875
261.6875,94762.6523438,-370.09375,95173.5849609,-778.03125,114820.217773,409.0625,2924.62109375,423.8125,3708.33984375,580.96875,29878.0927734,-735.15625,151657.881836,-368.125,37383.796875,365.59375,1825.55371094,421.65625,347.100585938,-104.15625,38644.3193359,-1036.4375,14285.2460938,-76.0625,5132.49609375,402.59375,638.616210938,420.6875,261.46484375
297.5,217201.75,-362.46875,94712.8115234,-863.8125,148697.902344,409.3125,2966.40234375,410.5625,3198.43359375,525.21875,32191.0458984,-736.34375,148879.288086,-391.78125,39826.5458984,354.875,1744.984375,422.34375,353.600585938,-151.375,48319.796875,-1041.46875,13095.7490234,-49.25,9811.25,406.5625,703.12109375,418.28125,226.389648438
285.59375,230305.178711,-320.0625,102802.558594,-859.53125,160612.249023,414.46875,3016.24902344,402.71875,2046.82714844,484.4375,36291.6835938,-753.15625,146315.131836,-409.15625,40881.1318359,357.75,1912.6875,419.5,387.5,-146.5625,49373.8085938,-1048.625,13848.109375,-45.84375,10563.3818359,410.375,568.921875,416.03125,145.092773438
359.125,349571.921875,-288.875,105557.609375,-881.59375,205079.116211,420.6875,2424.71484375,390.9375,1702.37109375,527.625,81009.671875,-761.5625,148590.433594,-462.21875,54426.5458984,361.5,1957.5,420.25,429.625,-156.25,59972.1875,-1023.9375,16426.7460938,-29.5,15086.375,413.875,529.109375,415.0625,110.30859375
394.96875,342973.842773,-247.0,78102.0,-845.125,196147.484375,426.125,2319.734375,396.9375,1898.62109375,507.71875,91242.3271484,-696.0625,167973.246094,-482.75,48750.75,367.8125,1776.83984375,417.65625,458.600585938,-146.53125,58381.3115234,-1005.21875,14357.4833984,-22.09375,16737.3349609,411.53125,487.436523438,414.03125,97.1552734375
356.6875,345464.277344,-210.375,82472.984375,-791.875,239847.859375,426.25,2226.0625,392.28125,2252.51464844,544.5,133967.75,-656.34375,144086.788086,-517.5,69084.5,370.53125,1848.18652344,418.15625,567.069335938,-141.0625,57668.3085938,-1007.3125,15189.6523438,-11.5625,14847.6835938,413.75,471.1875,415.0,118.0
460.21875,468884.545898,-200.96875,77687.2802734,-823.09375,292632.022461,430.625,1873.421875,395.28125,2432.13964844,523.71875,143794.514648,-556.28125,115119.764648,-518.4375,68430.8085938,365.5625,1401.37109375,418.75,611.4375,-161.9375,67559.8710938,-1001.9375,16603.2460938,10.3125,18080.2773438,410.5,379.9375,415.40625,116.241210938
417.65625,486407.475586,-130.9375,57330.7460938,-760.03125,337103.217773,422.4375,1227.99609375,398.25,2609.1875,569.65625,202034.975586,-543.96875,122717.655273,-548.40625,110895.616211,371.5,1178.4375,416.84375,734.131835938,-153.46875,68338.8740234,-985.90625,14944.7724609,13.71875,18296.6396484,410.75,385.875,416.625,115.671875
418.90625,527645.834961,-156.03125,62875.2177734,-882.875,468253.671875,420.0625,1436.37109375,401.59375,2933.36621094,557.09375,208347.022461,-484.15625,89437.8818359,-554.125,112923.421875,374.1875,1123.08984375,418.46875,824.874023438,-208.875,64100.046875,-980.84375,14994.8193359,38.40625,16719.1162109,414.03125,303.530273438,419.0625,116.80859375
396.28125,541659.327148,-196.375,64521.609375,-850.6875,489404.277344,425.28125,1611.63964844,408.5625,2960.49609375,498.59375,216506.053711,-451.4375,91756.4335938,-571.5,107700.6875,374.09375,1103.58496094,416.84375,870.569335938,-229.46875,54241.7490234,-994.8125,15749.4648438,35.96875,17422.4052734,418.03125,120.530273438,420.25,101.0
404.84375,535346.319336,-219.46875,133976.624023,-848.84375,601876.506836,434.0625,1512.99609375,402.09375,3215.95996094,547.625,290232.984375,-534.375,104446.359375,-642.875,178549.921875,378.125,1069.234375,423.84375,798.256835938,-218.5625,56556.1210938,-990.625,16375.171875,42.71875,18390.2646484,417.75,110.5625,422.84375,100.694335938
461.4375,518285.058594,-241.875,131928.234375,-904.625,623504.171875,435.0,1714.8125,409.21875,2895.54589844,499.5625,305280.308594,-508.84375,113905.569336,-601.53125,184454.374023,383.6875,655.15234375,423.65625,827.413085938,-240.125,61643.796875,-985.5625,18117.3710938,54.125,17590.734375,416.34375,127.913085938,423.0625,92.87109375
356.125,429145.296875,-205.5625,138550.371094,-795.90625,630311.647461,432.15625,1706.88183594,404.28125,3101.01464844,576.15625,325417.006836,-562.0625,156281.371094,-668.125,241953.171875,388.25,372.25,422.40625,901.241210938,-211.34375,53826.7880859,-988.84375,15858.5068359,32.21875,16624.3583984,416.03125,109.405273438,424.3125,92.52734375
418.0,435992.5,-264.3125,139523.402344,-938.375,681827.046875,433.28125,2047.82714844,407.1875,2963.21484375,535.71875,287323.702148,-514.59375,153076.116211,-635.25,236362.1875,386.65625,393.350585938,425.4375,908.05859375,-251.09375,56532.2099609,-979.625,16937.171875,51.625,15763.609375,415.9375,128.49609375,424.0,84.0
346.9375,330476.996094,-228.875,149025.359375,-825.375,697693.984375,434.59375,1983.49121094,412.0625,2979.87109375,566.34375,317616.913086,-539.8125,173831.714844,-679.40625,274798.616211,388.46875,371.561523438,421.3125,935.15234375,-218.6875,51624.3398438,-986.5,14594.75,23.1875,14596.4648438,415.8125,114.46484375,423.8125,87.58984375
385.21875,386822.045898,-234.59375,143636.241211,-925.84375,762033.756836,430.71875,2284.32714844,405.875,3451.109375,592.71875,312783.139648,-548.8125,173881.777344,-703.375,288621.421875,386.46875,399.061523438,426.5,870.25,-245.09375,57782.8974609,-974.84375,15187.6318359,40.15625,18071.6943359,415.46875,119.311523438,424.21875,89.7958984375
303.4375,255741.496094,-243.6875,156749.964844,-875.0,724054.25,434.5,2336.0,413.0,3092.4375,524.6875,283198.714844,-515.46875,174264.811523,-656.34375,291118.413086,385.46875,340.749023438,420.40625,967.303710938,-229.5625,47681.6835938,-987.34375,15362.7880859,23.75,16883.125,415.71875,127.014648438,423.375,86.421875
280.15625,438998.506836,-299.84375,295990.006836,-887.84375,770584.944336,432.90625,2670.14746094,406.15625,3335.56933594,593.0,301752.375,-584.59375,180061.178711,-728.65625,336109.100586,387.0,364.375,424.96875,1008.46777344,-232.34375,59143.6630859,-976.625,16494.546875,20.6875,17788.7773438,416.34375,124.413085938,424.84375,87.5068359375
318.40625,424068.866211,-335.28125,281657.077148,-953.6875,712145.277344,436.9375,2679.43359375,412.53125,2954.24902344,520.78125,259845.670898,-521.8125,177037.589844,-678.125,310266.421875,384.375,357.234375,423.71875,941.514648438,-248.96875,53957.9677734,-974.84375,17213.8193359,33.28125,15998.2021484,415.34375,116.475585938,423.4375,82.62109375
210.0,440183.3125,-324.4375,340792.371094,-822.625,634946.796875,437.25,2555.9375,403.59375,3704.49121094,569.78125,299232.108398,-574.0625,179618.808594,-726.40625,305584.553711,386.0,382.625,422.5,961.125,-211.4375,52785.9960938,-980.21875,13860.7333984,9.84375,15189.3193359,415.1875,114.15234375,424.59375,97.4287109375
287.46875,533350.374023,-349.84375,330787.069336,-935.34375,617182.288086,438.59375,2645.30371094,402.3125,3521.21484375,511.0,234277.3125,-535.28125,161974.764648,-665.78125,259726.045898,385.125,404.046875,425.40625,883.241210938,-248.75,59577.125,-977.875,15200.859375,37.03125,19331.7802734,413.6875,130.77734375,424.96875,90.2802734375
262.0625,524619.808594,-294.0625,282950.933594,-850.1875,499435.714844,443.03125,2250.46777344,410.625,3719.921875,522.9375,312214.058594,-540.6875,164825.027344,-653.78125,269354.108398,385.21875,347.358398438,418.46875,982.124023438,-229.625,52021.796875,-984.09375,13731.3974609,25.3125,18251.4023438,417.1875,233.27734375,423.75,83.5625
290.25,520945.625,-280.375,280811.609375,-859.6875,485911.589844,439.90625,2330.27246094,413.84375,3896.00683594,554.78125,294746.295898,-583.03125,156252.405273,-673.03125,278945.405273,392.3125,937.21484375,424.6875,1044.27734375,-209.96875,57321.8427734,-974.28125,12777.4521484,11.40625,20212.7412109,418.375,231.984375,425.15625,92.2568359375
313.1875,502262.527344,-266.71875,273860.327148,-860.875,401500.109375,436.09375,2196.27246094,423.78125,3936.60839844,503.625,261412.234375,-510.34375,124299.975586,-620.0,218276.3125,394.03125,933.030273438,426.0,1072.4375,-209.625,53864.921875,-973.09375,12218.5849609,9.25,19130.3125,415.53125,270.749023438,425.09375,89.2724609375
315.65625,495912.600586,-221.5625,281571.558594,-837.5625,353605.058594,437.4375,2058.18359375,422.1875,3794.58984375,545.59375,252478.678711,-525.34375,117575.663086,-630.4375,214371.433594,393.5625,919.99609375,426.28125,1032.76464844,-203.5625,48177.4960938,-975.5,10424.4375,3.125,18610.984375,416.4375,268.55859375,425.625,82.796875
350.25,487200.75,-217.0625,283060.308594,-914.6875,300513.277344,440.1875,1904.65234375,428.625,2868.921875,517.6875,217707.839844,-500.40625,92018.6787109,-567.0,153463.625,394.15625,893.819335938,426.875,954.171875,-208.6875,45898.2773438,-983.25,10452.5625,11.78125,17204.8583984,416.75,276.4375,424.875,76.234375
327.5625,413598.433594,-158.28125,284806.702148,-841.125,211674.484375,436.96875,1584.96777344,426.75,2895.5,547.6875,211854.402344,-544.84375,90084.7568359,-588.5,143678.1875,397.34375,875.725585938,425.21875,915.170898438,-175.90625,38665.2724609,-991.34375,7196.97558594,-7.9375,12599.3085938,416.8125,275.33984375,425.40625,69.2412109375
362.71875,397421.577148,-140.125,294223.609375,-915.5625,154663.433594,436.8125,1579.21484375,426.0,2519.5625,534.1875,172459.652344,-546.96875,71118.3427734,-561.625,87688.921875,396.6875,867.58984375,426.9375,713.05859375,-174.6875,38551.8398438,-993.4375,7350.99609375,-5.8125,12188.9648438,415.21875,266.670898438,425.6875,53.58984375
376.1875,206596.964844,-17.34375,142013.975586,-870.84375,113477.881836,434.90625,1232.77246094,425.625,2476.109375,544.625,170613.546875,-563.5,66373.625,-560.375,65269.734375,396.78125,817.108398438,423.25,642.6875,-140.71875,25867.9521484,-1010.6875,5203.15234375,-25.25,10380.0,414.3125,273.33984375,426.75,49.75
371.5625,203042.871094,-26.125,142489.921875,-948.96875,101255.530273,433.4375,1130.87109375,418.84375,2770.69433594,586.53125,149004.936523,-580.59375,51363.4287109,-563.53125,63568.7490234,395.5,857.25,425.03125,565.405273438,-165.0,28351.1875,-1027.03125,6373.71777344,-23.625,10169.421875,413.21875,274.108398438,428.09375,45.7099609375
354.34375,33937.7880859,-10.90625,66947.8349609,-948.625,53095.421875,433.3125,817.40234375,420.6875,2098.02734375,542.71875,102535.702148,-623.25,69891.875,-545.21875,52037.7958984,394.28125,811.952148438,422.59375,487.241210938,-171.9375,20938.2460938,-1048.75,7140.0625,-24.59375,5659.61621094,411.90625,320.022460938,426.625,47.359375
340.25,37356.125,-11.53125,64522.7490234,-880.3125,58625.2148438,431.6875,541.77734375,402.84375,4825.13183594,557.40625,92145.4912109,-719.09375,79013.2724609,-539.25,54120.5,393.9375,817.99609375,423.625,439.171875,-163.125,17706.734375,-1047.28125,6875.70214844,-39.65625,3202.85058594,411.78125,324.170898438,425.625,61.171875
311.5,37150.8125,-65.53125,91580.1865234,-873.25,61972.75,433.71875,621.577148438,376.25,8115.9375,510.84375,21998.6943359,-717.59375,77062.7412109,-487.1875,18583.5273438,392.96875,693.530273438,420.90625,392.147460938,-148.59375,20453.8662109,-1038.34375,10152.2880859,-28.53125,3037.68652344,411.28125,287.639648438,424.8125,64.27734375
276.21875,30734.3583984,-162.9375,197901.746094,-866.46875,64343.1240234,440.96875,615.092773438,354.875,7966.171875,491.53125,29637.8115234,-719.6875,75726.5898438,-478.34375,17745.3505859,391.28125,430.827148438,411.1875,598.52734375,-160.40625,20441.5537109,-1027.9375,12976.4335938,-22.0625,2975.55859375,411.40625,290.741210938,422.09375,87.0849609375
279.25,34247.0625,-280.59375,274504.741211,-823.25,82910.1875,447.40625,671.303710938,347.3125,6759.58984375,487.84375,28348.8818359,-779.46875,49200.3740234,-456.25,20311.875,394.71875,633.139648438,405.3125,529.21484375,-169.8125,22464.5898438,-1022.84375,13385.8193359,-38.09375,4689.02246094,419.21875,640.733398438,420.34375,95.9755859375
282.3125,35433.5898438,-381.84375,299216.381836,-767.46875,96461.4365234,446.15625,687.131835938,345.3125,6513.96484375,467.96875,24569.2802734,-834.15625,41601.3818359,-429.4375,23837.1210938,401.6875,811.40234375,405.34375,532.788085938,-166.15625,21471.1943359,-1015.0625,13861.6210938,-46.46875,4934.06152344,419.65625,652.163085938,420.59375,97.1162109375
270.03125,33004.7177734,-485.8125,293415.527344,-710.8125,109813.027344,448.21875,658.795898438,347.25,6817.75,460.96875,22318.9052734,-859.125,40711.671875,-403.84375,23383.6318359,401.53125,811.499023438,405.78125,547.608398438,-171.625,20925.921875,-1006.40625,14047.0537109,-49.5,4733.1875,422.5,683.25,421.28125,106.827148438
255.96875,31372.2177734,-601.03125,257591.780273,-650.5,121133.1875,450.875,582.796875,349.84375,7204.56933594,444.4375,19167.1835938,-872.34375,39338.2880859,-373.5,24579.625,400.1875,822.27734375,407.25,605.5625,-173.4375,20619.6835938,-1000.4375,13705.5585938,-51.6875,4741.83984375,424.5,715.4375,420.75,104.4375
230.84375,31506.7568359,-723.8125,174007.652344,-589.84375,122146.631836,452.09375,517.647460938,352.5625,7564.37109375,432.8125,18076.3398438,-895.46875,36483.8740234,-344.15625,24978.0068359,400.53125,816.936523438,409.65625,699.788085938,-187.09375,18957.1474609,-996.875,13570.421875,-53.8125,5055.33984375,424.71875,709.202148438,420.03125,94.2802734375
214.3125,33415.5898438,-821.4375,94609.2460938,-506.46875,89081.6865234,453.40625,438.741210938,358.21875,7876.10839844,412.53125,17768.4365234,-923.40625,31561.5537109,-309.09375,22304.0849609,400.8125,801.58984375,412.1875,772.21484375,-186.15625,18263.7568359,-983.1875,11643.9648438,-59.96875,5413.28027344,425.0625,694.49609375,419.53125,85.4990234375
207.25,33588.0625,-870.59375,74446.9912109,-418.5625,33560.3710938,451.21875,492.483398438,359.65625,7990.66308594,384.96875,17362.9052734,-937.84375,29684.3818359,-269.03125,10764.3427734,400.78125,802.670898438,413.4375,796.18359375,-159.125,14458.671875,-967.6875,8380.52734375,-68.03125,4723.78027344,425.46875,680.874023438,419.0,74.3125
214.59375,31959.0537109,-917.0,48264.4375,-373.21875,13019.7333984,448.0,534.0625,365.59375,7963.36621094,369.625,16773.171875,-910.8125,22990.9648438,-245.6875,4698.90234375,400.09375,810.522460938,413.21875,790.108398438,-138.1875,11669.9023438,-952.5,4545.375,-78.21875,3907.10839844,427.53125,552.624023438,419.65625,72.3505859375
225.3125,28581.6523438,-962.5,20649.0625,-368.0,12645.125,445.34375,480.475585938,383.625,5168.671875,372.34375,16186.4755859,-887.71875,16905.9521484,-244.09375,4424.33496094,401.28125,750.014648438,414.1875,771.71484375,-127.84375,11318.0693359,-954.25,4468.125,-83.75,3859.0,425.125,550.109375,420.5625,63.87109375
242.125,26002.921875,-981.28125,12455.3896484,-351.15625,8029.25683594,440.65625,450.288085938,404.0625,1197.05859375,371.125,15265.484375,-905.46875,12126.9990234,-240.625,4256.796875,400.03125,772.655273438,418.8125,528.52734375,-148.09375,6103.20996094,-971.1875,1694.83984375,-96.375,1747.421875,423.3125,548.21484375,421.59375,54.6787109375
246.75,25611.75,-947.59375,5577.67871094,-335.53125,2518.74902344,434.90625,216.147460938,412.3125,275.21484375,382.46875,11780.2490234,-937.34375,2670.97558594,-228.34375,1938.91308594,394.21875,572.733398438,423.9375,164.68359375,-132.3125,3405.96484375,-984.875,1052.296875,-94.8125,1084.77734375,421.125,435.796875,423.09375,25.7724609375
212.71875,10892.3896484,-928.46875,2562.93652344,-334.03125,2327.03027344,432.75,105.0625,413.21875,242.233398438,381.84375,11839.2568359,-936.125,2189.921875,-233.71875,1844.88964844,387.75,319.875,425.96875,81.2802734375,-115.3125,1749.27734375,-987.59375,955.053710938,-90.78125,844.108398438,416.1875,181.02734375,423.6875,14.33984375
196.46875,6927.37402344,-922.75,2387.625,-333.125,2387.421875,431.78125,97.4833984375,412.71875,243.014648438,362.53125,6964.18652344,-925.9375,1276.43359375,-229.90625,1155.27246094,382.78125,41.4833984375,425.46875,82.9365234375,-110.15625,1721.75683594,-992.65625,924.850585938,-93.25,778.0,415.0625,173.62109375,423.46875,13.7490234375
187.3125,6126.65234375,-919.71875,2299.20214844,-339.84375,2069.88183594,429.40625,41.6787109375,409.625,157.046875,344.71875,3448.07714844,-924.4375,1229.12109375,-227.71875,1094.45214844,382.1875,36.27734375,425.28125,82.8271484375,-103.78125,1532.79589844,-998.625,766.671875,-95.125,646.046875,411.84375,32.1318359375,422.875,6.234375
188.53125,5765.62402344,-911.84375,1556.81933594,-345.65625,1675.22558594,428.25,21.8125,407.0,98.6875,334.625,2368.359375,-927.78125,1250.29589844,-231.25,931.5,381.375,22.671875,423.84375,66.5068359375,-103.15625,1093.00683594,-998.28125,785.077148438,-92.65625,623.288085938,411.375,17.796875,422.78125,5.2958984375
196.21875,4696.10839844,-906.0625,1369.62109375,-350.84375,1452.63183594,428.125,20.859375,404.5625,47.18359375,326.96875,2020.71777344,-924.78125,1167.85839844,-235.0625,804.49609375,380.75,16.5,421.96875,37.4052734375,-96.8125,669.58984375,-996.15625,800.756835938,-92.03125,499.342773438,411.5,18.1875,422.6875,5.27734375
213.65625,3307.35058594,-906.96875,1357.09277344,-356.96875,1006.53027344,425.625,100.796875,404.0,39.0,330.375,1863.921875,-918.75,926.1875,-242.34375,525.538085938,381.28125,12.4521484375,420.5625,16.80859375,-94.09375,642.959960938,-996.46875,793.686523438,-87.71875,548.077148438,412.375,15.671875,422.5,3.75
